itemId,title,price,shipping cost,post date,location,seller,seller feedback Percentage,seller feedback Score,seller,condition,URL
v1|334530322361|543588203488,Apple iPhone 12 Mini 64GB 128GB 256GB Unlocked All Colours - Very Good,189.95,0.00,2022-08-12T08:29:01.000Z,SW3***,BUSINESS,98.7,119649,BUSINESS,Very Good - Refurbished,https://www.ebay.co.uk/itm/334530322361?hash=item4de38f9fb9:g:bf0AAOSwH5Fiq5yw&amdata=enc%3AAQAJAAAA4MpbjuvbunWtEKHjMCXOyEwy1%2FUnEvv0hhZ%2FPpNiOHf8jH90lLN%2B9XYIjwX6jaTUdd%2FcowigRnqTldZvGW7nuGlW1%2FaxLTBdYb0onoyYNWuLS0gGmmt2VPPfds5KzefbgTkpHs%2FTKg69m363rRPapP3YaCrfq3trgCksBThxWw9gZHGUQ2x0fk8s4WxWORuYm%2BL7PgI3VlppX2MNFKv3ZHaeuVnKBKfX5XapI8pl9YAC%2FFCAUTZaSy5kePy2M54M3pR%2BOh3XWIA6QTGC19opQSEiSb1jtNBcm5d2d0uMNJeK
v1|325411473315|514417778158,Apple iPhone 13 Pro 128GB/256/512 - ALL COLOURS - UNLOCKED - GOOD CONDITION,499.99,0.00,2022-11-04T15:43:26.000Z,PL6***,BUSINESS,99.7,65551,BUSINESS,Good - Refurbished,https://www.ebay.co.uk/itm/325411473315?hash=item4bc40907a3:g:TugAAOSwompjZS-1&amdata=enc%3AAQAJAAAA4FKgTehqrf5OMN5HalgSfLo4gBL2VNi6OgrDWcMN8%2Bd8Nj4a34jjROCsx%2BRKMYXDG9yhJb8M6tSa06qgbJED6tv6yvB3od%2FUHMRBFWOhDTWGI5G%2F1sernz83Qc2UT4QS%2FStBiZ%2BV8wTRI6XpcmtbQ%2FTtPTI%2BGp2rS5pyUET3YrXYk4iwWUtXCw8eS%2FA%2B5HGej3UqNjlFx75hMJJISa1YdIRl8FGkXSHGjrSmUa7gxXZ91gOgqZ8btbBYESI0rYBBqmmKNnn%2BcUiRT2ibycdby4Whbn1dlx4zNA76rcYYypPf
v1|324776187849|513781918077,Apple iPhone 12 64GB/128GB/256GB - ALL COLOURS - UNLOCKED - EXCELLENT CONDITION,279.99,0.00,2021-09-03T12:19:26.000Z,PL6***,BUSINESS,99.7,65551,BUSINESS,Excellent - Refurbished,https://www.ebay.co.uk/itm/324776187849?hash=item4b9e2b57c9:g:Pa0AAOSwcn9hMf5E&amdata=enc%3AAQAJAAAA4MK8zpLDZAdyyl1o53wDuIKCHyivcLnyGVFJ6TFtfAeepwrTjf3GfricRQ7kRy7qj76nGeP7kmrKtF6L96NDmSfbp%2FHjCOmbwMO%2B4KNr0c3s22EDQ95Ylr8UEMuOEwB4js7kPIuliZt%2BO%2BsZxgcE3fc4OLHabN8kADCPGKsxJ4imxGH1MElFFKUNY6jcYHARNGMoLJOt99NgbPpCcuLt01MTOELfyEydhKO6dN%2FB%2BJPnDGZms756MYbmKdXWBM%2FwT6oswb5P8zlGEFBrYGR043fu3rwdji2KPnAZv3n5eJzN
v1|285883064962|587922409231,Apple iPhone 12 128GB  All Sizes - All Colours - Unlocked - Pristine  Condition,319.99,0.00,2024-05-29T18:28:05.000Z,M11***,BUSINESS,99.6,5003,BUSINESS,Very Good - Refurbished,https://www.ebay.co.uk/itm/285883064962?hash=item428ff56282:g:lngAAOSwslZmV3AH
v1|126509277442|0,Apple iPhone 14 Pro Max - 256GB - Deep Purple (Unlocked),725.00,9.50,2024-06-01T11:41:58.000Z,KT5***,INDIVIDUAL,100.0,1279,INDIVIDUAL,Used,https://www.ebay.co.uk/itm/126509277442?hash=item1d748a6102:g:G8sAAOSwGgJl20Qg
v1|275846253180|577645760904,Apple iPhone Screen Protector Tempered Glass 9H Scratch Resistant 1 or 2 Pack,2.99,0.00,2023-05-11T10:33:22.000Z,N16***,BUSINESS,99.3,55367,BUSINESS,New,https://www.ebay.co.uk/itm/275846253180?hash=item4039b7ca7c:g:GyQAAOSwbOtmH6-U
v1|375301658224|0,GENUINE ORIGINAL Apple iPhone 14 13 12 11 Charger USB to Lightning Cable - 1M,4.89,0.00,2024-03-09T14:22:24.000Z,TW3***,BUSINESS,99.1,7770,BUSINESS,New,https://www.ebay.co.uk/itm/375301658224?hash=item5761b8d670:g:rzAAAOSwB0pmQoMA
v1|254456953777|555651191241,Case for iPhone 15 Pro Max 14 13 11 12 Mini 7 8 XR Clear Shockproof Phone Cover,2.49,0.00,2019-12-18T10:48:14.000Z,RM8***,BUSINESS,98.9,83779,BUSINESS,New,https://www.ebay.co.uk/itm/254456953777?hash=item3b3ed0fbb1:g:M40AAOSwFfViYYGd
v1|364486024204|633988541206,Case For iPhone 15 14 13 12 11 XS XR 7 8 Shockproof Heavy Duty Tough Armor Cover,15.99,0.00,2023-09-19T07:49:49.000Z,M8***,BUSINESS,99.6,7527,BUSINESS,New,https://www.ebay.co.uk/itm/364486024204?hash=item54dd0f5c0c:g:hR4AAOSwmrhlB~up
v1|135076136368|434527744303,Case For iPhone 15 14 Pro Max Plus 13 11 12 7 8 XR Clear Shockproof Phone Cover,0.99,0.00,2024-05-26T10:43:51.000Z,RM16***,BUSINESS,99.4,487,BUSINESS,New,https://www.ebay.co.uk/itm/135076136368?hash=item1f732a45b0:g:rHwAAOSwpDJmTfhJ
v1|256350109045|556412990321,Case For iPhone 15 14 Pro Max Plus 13 11 12 XR 7 8 SE Shockproof Cover Silicone,2.75,0.00,2023-12-21T18:54:09.000Z,WD6***,BUSINESS,99.6,22948,BUSINESS,New,https://www.ebay.co.uk/itm/256350109045?hash=item3bafa83d75:g:48MAAOSw3p9lgM8t
v1|394529627612|663076685680,Case For Apple iPhone 15 14 11 12 13 Pro Plus Max Magnetic Clear MagSafe Cover,3.95,0.00,2023-03-24T16:48:48.000Z,NG2***,BUSINESS,99.7,19751,BUSINESS,New,https://www.ebay.co.uk/itm/394529627612?hash=item5bdbcc5ddc:g:7REAAOSwwydkHdKt
v1|165733364550|465256107273,For iPhone 15 14 13 12 11 Pro Max ShockProof Magnetic Leather Black Case Cover,6.99,0.00,2022-10-19T23:12:12.000Z,KY5***,BUSINESS,98.7,185332,BUSINESS,New,https://www.ebay.co.uk/itm/165733364550?hash=item26967a7346:g:r1EAAOSwiKVlY00Q
v1|126163644178|427168284720,Personalised Silicone Photo Phone Case Shockproof Cover For iPhone 14 13 12 15 7,7.99,0.00,2023-10-31T13:47:51.000Z,TS8***,BUSINESS,99.2,39926,BUSINESS,New,https://www.ebay.co.uk/itm/126163644178?hash=item1d5ff06f12:g:t0AAAOSwXk1lQQT7
v1|116087238178|416267063041,Case For iPhone 15 14 13 12 Mini Pro Max Plus Shockproof Silicone Ring + Lanyard,5.59,0.00,2024-03-01T16:16:46.000Z,GU21***,BUSINESS,99.2,23042,BUSINESS,New,https://www.ebay.co.uk/itm/116087238178?hash=item1b0756ae22:g:h1oAAOSwYMllx34l
v1|335066617800|544292680815,Apple iPhone 14 Pro - All Colours - All Sizes - Unlocked - Very Good Condition,639.99,0.00,2023-10-11T10:33:02.000Z,SW3***,BUSINESS,98.7,119649,BUSINESS,Very Good - Refurbished,https://www.ebay.co.uk/itm/335066617800?hash=item4e0386d7c8:g:m3AAAOSwOmllFb3H&amdata=enc%3AAQAJAAAA4AU%2FID8abzWkL%2FSu8IxawVl9XHlDFHNz9fjsm%2FxnCji8BHm7xawtmi09zu5M%2ByICahfpKZjP4BppfUy1TCXozrWuNM0SFYuD12tkjj1Gn3CaIuG%2BP47O57CKDpk9ZpMjxWqFCCaYzIxyoOlMn2AAWQBNo%2FIZHW1A%2Btlsc30iq07OP6hcckEds7JKo0p%2FAV1rTT5obNKkHyvdGhpv9I9--Y9RuRZ%2Fbk0JuDbHyq%2FQpYauAHgMmJYylX%2FCBnJez7EzK0Q%2FzdTjA3Q%2FND7qXe2zaA51W%2BAESzbinlppAEymt9N6
v1|385066051198|652944474783,Apple iPhone 13 Mini - All Sizes - All Colours - Unlocked - Very Good Condition,377.99,0.00,2022-08-16T11:46:31.000Z,SK1***,BUSINESS,99.2,12160745,BUSINESS,Very Good - Refurbished,https://www.ebay.co.uk/itm/385066051198?hash=item59a7b9a67e:g:U-YAAOSwCkli-4DG&amdata=enc%3AAQAJAAAA4Mh5MMybqPlekmQasVAn%2FqPDIWvu7V8HOzCHcmJmNRzvReHJoE5fYAY9NvuGnPwfLl%2BGCnNs7x5aT63feNBVlhnv6WqxRMyk0ocU6gYYVr9YeE0DoM0NN%2F5FQj6%2F0i4y%2FADfu3O8f2zs%2FVwM0dM1IaMck5ph3rH5XgmxPIpCb%2BS21Kihwbtvtn3cfzdiQlACCMhXwFvizAm2jpnPU1eAmpwAJET6lYRmgQpTbPC9bq4c49B6LkfTMwTqBaHLWI2ZF7Y4Xplm174nzQIh%2BppD6tqEBeH1ml7bwQq01Dve91Lf
v1|334529024775|543585698887,Apple iPhone 12 64GB 128GB 256GB Unlocked All Colours - Very Good,279.99,0.00,2022-08-10T20:49:50.000Z,SW3***,BUSINESS,98.7,119649,BUSINESS,Very Good - Refurbished,https://www.ebay.co.uk/itm/334529024775?hash=item4de37bd307:g:bf0AAOSwH5Fiq5yw&amdata=enc%3AAQAJAAAA4DxrLXlLnWGmo9UP%2FLo7GozGtgYKkRvQrJ3jWhFPBCiz0HfNXCKYZcTtDMD7XzwI7TrEsPmLVn9OcF95fj2nS%2B4v25Dkm5i6zMt1oNJV7YwwwIbx%2FAJ0rJDPuW7%2F9MMopnKLlJplcBx5iMBOkTSr53tPo8gkmk3s3rHjohInWoJOzgJOiTA7qTdmLRvGCB4PHKuYYEdOhbwpGNyvpv%2BRjgCSVG65O60jbe%2BCsfsNykOgci0Sg2xAYskItmE5kxm8yz3wunVGUs2ewPk4dGFJkiUcZhyfBJc8vHNA%2BCIu99Lb
v1|386732291678|654009358834,Apple iPhone 12 64/128/256GB 5G Unlocked Black/White/Red/Green/Blue/Purple,189.99,0.00,2024-02-01T15:09:56.000Z,EX32***,BUSINESS,98.9,92845,BUSINESS,Used,https://www.ebay.co.uk/itm/386732291678?hash=item5a0b0a765e:g:JGEAAOSw8Eplwz9p&amdata=enc%3AAQAJAAAA4OT1t6SmZPMZ9iC0JO8AyzqHSljRIR8OYEKMBWZiybobQ%2BY72n%2BZgARzObknej6%2B5wWmR3YVc0E47rh8ton5ORk4Q%2BQU5pws5t%2F4aBeiDX%2BbocsYerTh5WPhqVsQ0g9PtEXE8wC7BkOdNOk1o0wDQ%2BZ%2FAcS%2B2Qbzpe0awSo2UtZWegjCkEEHnQXxosEqeo4bLgpVJBiAO6YVhg53md2805jLZ4obAVUjltttcTek1uue7JfWwqZdNmRffL5yuGzkF7MvwEIPpj8Qcqw1EjIoi6RcBhLz3mowiABUoVyHXhFp
v1|355617560194|624734824023,Heavy Duty USB Charger Braided Cable for iPhone 14 13 12 11 X 8 7 6s Plus iPad,7.99,0.00,2024-04-08T20:02:00.000Z,YO14***,BUSINESS,99.0,1072,BUSINESS,New,https://www.ebay.co.uk/itm/355617560194?hash=item52cc755682:g:wE8AAOSwHAlmFEga
v1|145581254461|444720476903,Case For iPhone 15 14 13 12 Pro Max Plus Shockproof Magnetic MagSafe Back Cover,2.99,0.00,2024-01-29T09:35:26.000Z,B7***,BUSINESS,98.5,46045,BUSINESS,New,https://www.ebay.co.uk/itm/145581254461?hash=item21e551a73d:g:AocAAOSww2Nlt3Fb
v1|133258375925|432621646281,SCREEN PROTECTOR For iPhone 14 13 12 11 PRO MAX Mini X XS XR FULL Tempered Glass,0.99,0.00,2019-12-01T17:15:47.000Z,RM8***,BUSINESS,98.6,171192,BUSINESS,New,https://www.ebay.co.uk/itm/133258375925?hash=item1f06d172f5:g:GeoAAOSwjbJjtXpn
v1|324017495918|513083853278,USB Cable For iPhone 14 13 12 11 XS 8 7 6 Long Charger Charging Fast Lead 2m 3m,2.99,0.00,2019-12-19T13:09:45.000Z,PR1***,BUSINESS,99.1,284823,BUSINESS,New,https://www.ebay.co.uk/itm/324017495918?hash=item4b70f29f6e:g:e9kAAOSwsLZhe-d6
v1|225790435039|524893985528,Case For iPhone 15 14 13 12 11 Pro Max XR XS 8 7 Shockproof Silicone Phone Cover,2.88,0.00,2023-09-26T09:56:26.000Z,B7***,BUSINESS,98.6,196371,BUSINESS,New,https://www.ebay.co.uk/itm/225790435039?hash=item3492289edf:g:vRcAAOSwC0plI7D4
v1|285606904559|587592762082,Ultra Thin Matte Case For iPhone 14 15 Pro Max 13 12 11 8 7 Shockproof 360 Cover,2.47,0.00,2023-12-15T09:39:07.000Z,M8***,BUSINESS,98.5,7652,BUSINESS,New,https://www.ebay.co.uk/itm/285606904559?hash=item427f7f82ef:g:BCwAAOSwWaNles~p
v1|195970501043|495826549998,Apple iPhone 12 64/128/256GB - Unlocked Smartphone - Very Good Condition,234.99,0.00,2023-09-07T14:32:23.000Z,,BUSINESS,99.3,1217,BUSINESS,Very Good - Refurbished,https://www.ebay.co.uk/itm/195970501043?hash=item2da0c089b3:g:uyYAAOSwS0Zk-d7k&amdata=enc%3AAQAJAAAA4Gf9H6rs7tRQvA3nGQ2rmUgwvtktYLyzQCfkeGmHzkA%2B869y%2B7CxVUxdSSzc8COWA10W3%2BzxKWGBObbx%2B7FJ8XiI9DkSKcwYjMAnb2Hg4Wf40o0lYfIU6pNnw29jOxfawF%2BPU8A8qXQdJXZtIBaYFhNhJGZNrHS1woo8hAtPbjWhBx80NlxEq5g8lrbDxrl%2FlSrXkRsa3Qm6n3qRroIAmieH52GIx8qEXKeMd4Dnks9sLstm6i%2B4Q3CvAzj5fEs7FeHnBa%2FB8xNbMd0OvbRZgL18DHv%2BfHKodBAVUcwUEiSw
v1|324776187851|513781918111,Apple iPhone 12 Mini 64GB/128GB/256GB - ALL COLOURS - UNLOCKED - GOOD CONDITION,199.99,0.00,2021-09-03T12:19:26.000Z,PL6***,BUSINESS,99.7,65551,BUSINESS,Good - Refurbished,https://www.ebay.co.uk/itm/324776187851?hash=item4b9e2b57cb:g:HTkAAOSwWMBhMfyC&amdata=enc%3AAQAJAAAA4FX%2FDD4iuEl89aZfuxuVBmm9kNZTRSxu5XaAjmSCDY339nhWEb2SD1mMW4YPrt9oPaItgTDVo%2F4KSR6QYEY9SnaAWwvOA6qbsCzM%2FWbB3jWzGk9qJBmWkDAM8pmpY5nedXeVNaqoqxy8kLlGAMcbqTr2BiDJHT4F%2BL3oE6vi9p3OU%2F45qbPQFrdDe0d4ah4x6xA792rYlj1nQv2GEHyV%2B0HkJXLhhAOX%2B%2FJxjB5YbPtvbVxYIGMD9MqalBp92O6t%2BV9dpmrTedHZKCynzPjLmAXDx3x8eqhTzSgrPdBSd6%2BA
v1|115747953119|415815040392,Hard Armor Case Cover Slide Card Slot Holder For iPhone 15 14 13 12 Pro Max Plus,4.99,0.00,2023-03-28T22:25:40.000Z,CW1***,BUSINESS,99.2,28278,BUSINESS,New,https://www.ebay.co.uk/itm/115747953119?hash=item1af31d99df:g:2MoAAOSw0ZlkI2YG
v1|186281710031|694326567766,Back Protector For iPhone 15 14 13 12 11 X 8 Pro Max Plus Mini Hydrogel Film,2.99,0.00,2024-02-02T08:45:04.000Z,S9***,BUSINESS,98.5,43366,BUSINESS,New,https://www.ebay.co.uk/itm/186281710031?hash=item2b5f4151cf:g:WAsAAOSwJI5lvKYS
v1|115543282401|415565964473,2 Pack Privacy Tempered Glass Screen Protector For iPhone 15 14 13 12 11 Pro Max,3.99,0.00,2022-09-28T13:07:07.000Z,SA61***,BUSINESS,98.7,85027,BUSINESS,New,https://www.ebay.co.uk/itm/115543282401?hash=item1ae6ea92e1:g:AdoAAOSwvkdl8t7e
v1|296366870046|594354666875,Flip Leather Case Wallet Cover For iPhone 15/14/13/12/11 Pro Max X XR 8/7/6 Plus,7.86,0.00,2024-04-16T08:56:41.000Z,WA15***,BUSINESS,99.4,5641,BUSINESS,New,https://www.ebay.co.uk/itm/296366870046?hash=item4500d78e1e:g:KCkAAOSwnlVmHOq1
v1|156196368646|457077419888,"Screen Protector iPhone Tempered Glass For iPhone 15,14,13,12,11 Full Cover Plus",0.99,0.00,2024-05-06T22:14:36.000Z,B19***,BUSINESS,100.0,17,BUSINESS,New,https://www.ebay.co.uk/itm/156196368646?hash=item245e077106:g:O8UAAOSwkNhmOQAT
v1|386957560928|654228343683,IPhone Privacy Tempered Glass Screen Protector iPhone 15 14 13 12 11 Pro Max XR,1.89,0.00,2024-04-25T10:22:57.000Z,B69***,INDIVIDUAL,96.9,2540,INDIVIDUAL,New,https://www.ebay.co.uk/itm/386957560928?hash=item5a1877cc60:g:8NQAAOSwSaRmKjL1
v1|364647207168|634168769053,Heavy Duty Magnetic Luxury Camera Cover Card Slot Shockproof Stand Phone case,5.94,0.00,2023-12-28T07:46:51.000Z,B6***,BUSINESS,97.4,663,BUSINESS,New,https://www.ebay.co.uk/itm/364647207168?hash=item54e6aad100:g:LyIAAOSwIKllBvfU
v1|115881908245|415986309173,Colourful Wave Side Clear TPU Phone Case Apple iPhone 15 14 13 12 Pro Max Plus,3.99,0.00,2023-08-07T14:06:51.000Z,CW1***,BUSINESS,99.2,28278,BUSINESS,New,https://www.ebay.co.uk/itm/115881908245?hash=item1afb199815:g:Pj8AAOSwqnVk0Phh
v1|304508871784|0,USB Type C Female to USB 3.1 Male Adapter Converter Charger iPhone 15 Samsung,2.99,0.00,2022-05-30T17:54:17.000Z,NN6***,BUSINESS,99.3,450628,BUSINESS,New,https://www.ebay.co.uk/itm/304508871784?hash=item46e624a468:g:pqgAAOSwVQ5kOlSe
v1|255554149825|555727860329,Case For iPhone 15 14 13 11 12 Pro Max Plus XS 8 7 SE Shockproof Silicone Cover,2.79,0.00,2022-05-26T15:08:26.000Z,WF9***,BUSINESS,99.3,18368,BUSINESS,New,https://www.ebay.co.uk/itm/255554149825?hash=item3b8036ddc1:g:EEsAAOSwyvBmKROv
v1|166016946337|465521207432,Apple iPhone 14 Pro - All Size - Unlocked - All Colors - Good Condition,639.99,0.00,2023-04-05T11:22:28.000Z,PO15***,BUSINESS,97.9,3013,BUSINESS,Good - Refurbished,https://www.ebay.co.uk/itm/166016946337?hash=item26a76190a1:g:jVEAAOSwbHFkHFf7
v1|335231704706|544512015967,Apple iPhone 12 Pro - All Sizes & Colours (UNLOCKED) Good - Refurbished,335.99,0.00,2024-01-28T16:28:56.000Z,CW1***,BUSINESS,99.8,2554,BUSINESS,Good - Refurbished,https://www.ebay.co.uk/itm/335231704706?hash=item4e0d5dde82:g:IjAAAOSwFBVlFw3H
v1|334958747690|544180784807,Full Privacy Tempered Glass Screen Protector For iPhone 15 14 13 Pro Max 11 12 X,3.49,0.00,2023-07-21T18:43:35.000Z,UB1***,BUSINESS,98.1,206366,BUSINESS,New,https://www.ebay.co.uk/itm/334958747690?hash=item4dfd18e02a:g:PbEAAOSwkUxlCN8E
v1|196350315254|496171020725,Personalised Phone Case Custom Photo Collage Silicone Cover For iPhone&Samsung,6.59,0.00,2024-04-17T18:10:01.000Z,ME10***,BUSINESS,99.5,103287,BUSINESS,New,https://www.ebay.co.uk/itm/196350315254?hash=item2db7640af6:g:WtEAAOSwcexmH-PD
v1|176403806220|0,Apple iPhone 12 (5G) - 64GB - Purple (Unlocked) Model A2403 with Box,239.95,7.95,2024-06-01T08:38:17.000Z,BS14***,INDIVIDUAL,100.0,1082,INDIVIDUAL,Used,https://www.ebay.co.uk/itm/176403806220?hash=item29127c780c:g:EVcAAOSwNWNl~I-v
v1|175642334338|475001442973,CLEAR FULL BODY 360 Case iPhone 15 14 13 12 Pro XS Max XR Shockproof Phone Cover,3.99,0.00,2023-03-07T20:34:34.000Z,N18***,BUSINESS,98.9,9390,BUSINESS,New,https://www.ebay.co.uk/itm/175642334338?hash=item28e5195482:g:8rUAAOSw3PVkHVuT
v1|225614918589|524737420643,Case For iPhone 15 14 13 12 11 Pro Max XR 8 7 SE 2020 Shockproof Silicone Cover,2.99,0.00,2023-06-12T10:31:56.000Z,,BUSINESS,98.6,196371,BUSINESS,New,https://www.ebay.co.uk/itm/225614918589?hash=item3487b273bd:g:VOQAAOSwLnlkhvQM
v1|312822443777|612818686155,For iPhone 6 7 8 Plus Genuine Full Cover Gorilla Tempered Glass Screen Protector,1.89,0.00,2019-10-29T09:50:17.000Z,WA1***,BUSINESS,98.6,680012,BUSINESS,New,https://www.ebay.co.uk/itm/312822443777?hash=item48d5abaf01:g:FRYAAOSwnatkIq3i
v1|305591501327|0,iPhone 12 64GB 6.1  5G SIM-free Unlocked 12MP Black MGJ53B/A NEW Condition #,329.99,0.00,2024-05-29T09:12:55.000Z,WS10***,BUSINESS,100.0,72314,BUSINESS,Opened – never used,https://www.ebay.co.uk/itm/305591501327?hash=item4726ac420f:g:~9UAAOSwTnpmWmzK
v1|125653696680|426681288051,Luxury Leather Case For iPhone 15 14 13 12 11 Pro Max Mini XR X XS MAX 8/7 Plus,5.49,0.00,2022-12-09T12:59:19.000Z,B78***,BUSINESS,98.8,65452,BUSINESS,New,https://www.ebay.co.uk/itm/125653696680?hash=item1d418b40a8:g:aYoAAOSwMi1kb0CK
v1|404562521588|674558576454,Case For iPhone 15 14 13 12 Plus Pro Max Shiny Bling Glitter flip Wallet Cover,6.49,0.00,2023-10-20T21:19:58.000Z,UB2***,BUSINESS,99.0,3724,BUSINESS,New,https://www.ebay.co.uk/itm/404562521588?hash=item5e31ce2df4:g:keAAAOSwiMJlew79
v1|145780971860|444876541603,Clear Magnetic Case for iPhone 15 Pro Max 14 13 12 Shockproof Ring Stand Cover,4.99,0.00,2024-05-17T08:30:51.000Z,B7***,BUSINESS,98.5,46045,BUSINESS,New,https://www.ebay.co.uk/itm/145780971860?hash=item21f1391954:g:5gkAAOSwITdlYAdJ
v1|335375712384|544753280189,Case For iPhone 15 14 Pro Max Plus 13 11 12 7 8 XR Clear Shockproof Phone Cover,1.99,0.00,2024-05-02T20:13:43.000Z,RM16***,BUSINESS,99.3,13817,BUSINESS,New,https://www.ebay.co.uk/itm/335375712384?hash=item4e15f34080:g:gAwAAOSwZIljxcBg
v1|374245933256|0,"3 Pack TECHGEAR MATTE ANTI GLARE Screen Protectors for iPhone 14 6.1""",2.79,0.00,2022-09-08T10:54:24.000Z,OL11***,BUSINESS,98.5,1015238,BUSINESS,New,https://www.ebay.co.uk/itm/374245933256?hash=item5722cbc0c8:g:k10AAOSwZaJhVHb8
v1|326103060269|515197488417,Full Privacy Tempered Glass Screen Protector iPhone 15 14 13 12 11 Pro Max Plus,0.99,0.00,2024-04-25T13:34:51.000Z,B69***,INDIVIDUAL,97.1,3040,INDIVIDUAL,New,https://www.ebay.co.uk/itm/326103060269?hash=item4bed41cf2d:g:z0wAAOSwjT9mK7~p
v1|115833286632|415920371898,Case with Lens & Screen Protector for iPhone 14 13 12 11 Pro Max Mini Plus Case,2.49,0.00,2023-06-15T03:48:24.000Z,M40***,BUSINESS,99.1,253624,BUSINESS,New,https://www.ebay.co.uk/itm/115833286632?hash=item1af833afe8:g:5I4AAOSw6u5kjApE
v1|135020435741|434468903102,Camera Lens Protector For iPhone 15 14 13 Pro Max 12 11 9H Tempered Glass Cover,1.63,0.00,2024-04-16T08:48:21.000Z,RM16***,BUSINESS,99.4,487,BUSINESS,New,https://www.ebay.co.uk/itm/135020435741?hash=item1f6fd8591d:g:3eoAAOSwqthmTGzB
v1|335165737029|544407360058,Black Puffer Case Nike Design For iPhone 15 14 13 12 11 Pro Max XR X XS Max 7 8,8.99,0.00,2023-12-15T05:08:24.000Z,SE2***,INDIVIDUAL,96.7,196,INDIVIDUAL,New,https://www.ebay.co.uk/itm/335165737029?hash=item4e096f4845:g:QCwAAOSwH35le4XY
v1|145452741450|444621462307,Gradient Case For iPhone 15 Pro Max 14 13 12 Magsafe Shockproof Silicone Cover,3.59,0.00,2023-11-22T11:30:34.000Z,B7***,BUSINESS,98.5,46045,BUSINESS,New,https://www.ebay.co.uk/itm/145452741450?hash=item21dda8b34a:g:tj4AAOSwE2RlLlCG
v1|264298281377|566075021091,Sports Arm Band Mobile Phone Holder Bag Running Gym Armband Exercise All Phones,5.98,0.00,2019-04-26T09:13:45.000Z,UB1***,BUSINESS,98.1,206366,BUSINESS,New,https://www.ebay.co.uk/itm/264298281377?hash=item3d8967b9a1:g:ZoIAAOSwBcVcwg1T
v1|255942096806|555871903934,Tempered Glass Screen Protector Cover for iPhone 15 14 13 12 11 XR XS Pro Max 8,0.99,0.00,2023-01-23T11:52:15.000Z,B21***,BUSINESS,97.4,10739,BUSINESS,New,https://www.ebay.co.uk/itm/255942096806?hash=item3b975677a6:g:NJEAAOSwsqNlewzd
v1|386136210922|653681261737,Cool Case For iPhone 15 Pro Max 14 13 12 11 XR Shockproof Silicone Matte Cover,4.49,0.00,2023-09-22T08:17:51.000Z,,BUSINESS,98.7,4838,BUSINESS,New,https://www.ebay.co.uk/itm/386136210922?hash=item59e782fdea:g:5XgAAOSw66ZlMJlF
v1|334127165548|543132269936,"Apple iPhone SE, 16GB 32GB 64GB 128GB, UNLOCKED - Very Good Condition ",59.95,0.00,2021-08-26T16:01:40.000Z,SW3***,BUSINESS,98.7,119649,BUSINESS,Used,https://www.ebay.co.uk/itm/334127165548?hash=item4dcb87f06c:g:TckAAOSwy2pb9Szl
v1|385476241051|653327714765,Tempered Glass Screen Protector Cover for iPhone 15 14 13 11 XR XS Pro SE max 8,0.99,0.00,2023-03-13T05:46:58.000Z,B69***,INDIVIDUAL,96.9,2540,INDIVIDUAL,New,https://www.ebay.co.uk/itm/385476241051?hash=item59c02ca69b:g:ZogAAOSwBtVkDrSj
v1|184105594838|691814653977,Case For iPhone 15 14 13 12 11 PRO XS MAX XR X 8 7 6 5 Leather Flip Wallet Cover,3.80,0.00,2019-12-30T15:24:52.000Z,WA14***,BUSINESS,99.5,39798,BUSINESS,New,https://www.ebay.co.uk/itm/184105594838?hash=item2add8c6fd6:g:3PMAAOSwSiVe-K2~
v1|404454931116|674410466325,Glitter Shockproof Case for iPhone 15 14 13 12 11 Pro Max mini XS 7 8 PLUS Cover,2.99,0.00,2023-08-23T15:28:50.000Z,GU22***,BUSINESS,98.1,4309,BUSINESS,New,https://www.ebay.co.uk/itm/404454931116?hash=item5e2b647aac:g:oBgAAOSwMV1k5iRj
v1|386571491478|653989172760,Case For iPhone 15 14 Pro Max Plus Clear  Shockproof  Cover + screen protector🔥,4.99,0.00,2024-01-05T11:16:30.000Z,L4***,INDIVIDUAL,98.4,1357,INDIVIDUAL,New,https://www.ebay.co.uk/itm/386571491478?hash=item5a0174d896:g:4y8AAOSw2axlovTa
v1|176165411073|0,Apple iPhone 14 - 128GB - Midnight Black - UNLOCKED - EXCELLENT No Scratches ✅🔥,544.95,0.00,2024-01-08T15:55:39.000Z,WC2H***,BUSINESS,98.6,22021,BUSINESS,Used,https://www.ebay.co.uk/itm/176165411073?hash=item290446d901:g:NYMAAOSwxuNmHkwt
v1|325778054629|515243798235,Magnetic Flip Case Wallet Stand Cover for iPhone 15 14 13 12 Pro 11 6 7 8 XR SE,4.98,0.00,2023-08-17T11:20:28.000Z,SK5***,BUSINESS,99.3,40834,BUSINESS,New,https://www.ebay.co.uk/itm/325778054629?hash=item4bd9e29de5:g:nkwAAOSw6hNg7~pW
v1|354630217323|623999348435,Braided Heavy Duty Sync USB Fast Charger Cable Lead For iPhone 14 13 12 11 X 7 8,2.99,0.00,2023-03-06T11:16:01.000Z,CO5***,BUSINESS,99.2,383301,BUSINESS,New,https://www.ebay.co.uk/itm/354630217323?hash=item52919bae6b:g:750AAOSwSRRkjCka
